event_id,user_id,session_id,event_timestamp,event_type,product_id,variant
57707,U11897,S2514,2026-05-24 01:31:22,purchase,P6,A
57708,U21447,S1573,2026-05-21 16:51:49,purchase,P87,B
57709,U1743,S4321,2026-05-22 21:21:08,purchase,P189,B
57710,U5994,S3652,2026-05-23 13:43:47,purchase,P5,B
57711,U5646,S2104,2026-05-20 16:25:05,purchase,P2,B
57712,U17505,S2763,2026-05-21 17:40:27,purchase,P72,A
57713,U24788,S171,2026-05-21 17:45:04,purchase,P126,A
57714,U1845,S2568,2026-05-21 11:14:01,purchase,P104,B
57715,U11229,S4959,2026-05-24 04:19:31,purchase,P174,A
57716,U3712,S1997,2026-05-23 11:19:12,purchase,P99,A
57717,U1986,S598,2026-05-21 13:58:07,purchase,P6,B
57718,U5852,S3179,2026-05-23 22:40:35,purchase,P154,B
57719,U15150,S2642,2026-05-24 00:51:45,purchase,P164,B
57720,U2239,S2072,2026-05-19 10:05:39,purchase,P101,A
57721,U16745,S1456,2026-05-19 07:24:38,purchase,P59,A
57722,U10477,S2150,2026-05-20 19:47:59,purchase,P175,B
57723,U2499,S3472,2026-05-21 23:03:40,purchase,P24,A
57724,U13789,S2880,2026-05-19 13:52:42,purchase,P183,A
57725,U5656,S3578,2026-05-18 21:38:18,purchase,P10,B
57726,U19441,S4857,2026-05-21 06:34:56,purchase,P124,A
57727,U1876,S3131,2026-05-24 06:27:23,purchase,P188,A
57728,U8425,S2721,2026-05-19 03:59:54,purchase,P27,A
57729,U1205,S535,2026-05-19 10:24:15,purchase,P200,B
57730,U13842,S4310,2026-05-23 16:33:15,purchase,P153,A
57731,U602,S590,2026-05-19 16:16:04,purchase,P173,B
57732,U21670,S2393,2026-05-19 13:45:53,purchase,P81,A
57733,U17309,S3973,2026-05-24 06:17:45,purchase,P198,B
57734,U14333,S3449,2026-05-24 08:21:26,purchase,P9,A
57735,U12596,S4034,2026-05-19 07:44:25,purchase,P73,A
57736,U23751,S4335,2026-05-23 23:08:30,purchase,P35,B
57737,U12344,S4873,2026-05-23 23:35:22,purchase,P114,B
57738,U4032,S3793,2026-05-23 00:07:05,purchase,P77,A
57739,U15235,S4598,2026-05-18 15:41:17,purchase,P192,A
57740,U9243,S1175,2026-05-23 00:56:15,purchase,P3,A
57741,U9705,S2809,2026-05-21 08:27:35,purchase,P171,A
57742,U12057,S32,2026-05-24 04:16:33,purchase,P51,B
57743,U3838,S3233,2026-05-20 05:52:55,purchase,P175,B
57744,U18408,S4777,2026-05-20 03:27:43,purchase,P109,A
57745,U9230,S2702,2026-05-21 16:58:52,purchase,P75,B
57746,U16912,S3139,2026-05-21 09:00:10,purchase,P190,A
57747,U10283,S4442,2026-05-19 20:19:51,purchase,P168,B
57748,U1069,S95,2026-05-19 17:43:45,purchase,P61,A
57749,U2338,S1274,2026-05-21 10:48:49,purchase,P157,A
57750,U3032,S693,2026-05-19 12:47:18,purchase,P90,B
57751,U20693,S3146,2026-05-22 08:56:01,purchase,P184,B
57752,U3012,S2304,2026-05-23 14:49:39,purchase,P90,A
57753,U17024,S3148,2026-05-23 05:25:42,purchase,P126,B
57754,U20002,S1033,2026-05-18 23:56:04,purchase,P124,A
57755,U24444,S4323,2026-05-24 06:35:53,purchase,P42,B
57756,U15150,S2642,2026-05-21 20:45:34,purchase,P46,B
57757,U7123,S994,2026-05-20 00:00:01,purchase,P48,A
57758,U17702,S1133,2026-05-21 16:51:10,purchase,P84,B
57759,U13681,S1056,2026-05-22 06:06:35,purchase,P90,A
57760,U20350,S4754,2026-05-24 01:08:36,purchase,P136,A
57761,U20084,S2198,2026-05-23 17:29:09,purchase,P118,A
57762,U12475,S1729,2026-05-22 23:16:17,purchase,P120,A
57763,U18165,S3078,2026-05-18 12:16:17,purchase,P192,A
57764,U17683,S3837,2026-05-19 05:22:53,purchase,P124,B
57765,U8969,S4172,2026-05-21 01:40:11,purchase,P124,B
57766,U2746,S292,2026-05-19 11:28:41,purchase,P124,B
57767,U19972,S3903,2026-05-24 05:25:40,purchase,P169,A
57768,U23800,S4199,2026-05-19 23:05:22,purchase,P54,A
57769,U21484,S3859,2026-05-20 00:20:57,purchase,P133,A
57770,U9114,S4001,2026-05-23 04:52:48,purchase,P177,A
57771,U3138,S4928,2026-05-19 21:50:07,purchase,P144,A
57772,U862,S2738,2026-05-22 00:20:33,purchase,P46,A
57773,U8047,S4217,2026-05-21 05:12:22,purchase,P110,A
57774,U18142,S1898,2026-05-23 12:39:45,purchase,P68,B
57775,U10134,S3308,2026-05-23 00:52:33,purchase,P145,A
57776,U15614,S3511,2026-05-22 10:14:25,purchase,P51,A
57777,U1973,S4944,2026-05-21 00:01:57,purchase,P35,A
57778,U20256,S2879,2026-05-19 05:41:21,purchase,P109,A
57779,U19972,S3903,2026-05-19 12:38:19,purchase,P26,A
57780,U10455,S1052,2026-05-20 13:03:45,purchase,P169,A
57781,U17722,S3520,2026-05-22 15:19:32,purchase,P73,B
57782,U14232,S2692,2026-05-22 22:36:17,purchase,P141,B
57783,U18974,S4351,2026-05-20 16:36:58,purchase,P2,A
57784,U18873,S3684,2026-05-24 05:49:36,purchase,P44,B
57785,U6443,S544,2026-05-19 17:09:38,purchase,P103,B
57786,U19826,S1097,2026-05-19 15:55:23,purchase,P147,A
57787,U4881,S1822,2026-05-20 06:45:12,purchase,P186,B
57788,U24906,S1999,2026-05-20 16:50:56,purchase,P80,A
57789,U8145,S3049,2026-05-21 04:51:29,purchase,P19,A
57790,U14465,S1475,2026-05-19 14:25:33,purchase,P141,A
57791,U2479,S3624,2026-05-19 20:54:01,purchase,P198,B
57792,U13448,S340,2026-05-19 14:16:22,purchase,P15,A
57793,U7107,S3795,2026-05-19 00:09:53,purchase,P31,B
57794,U20726,S1229,2026-05-18 23:46:26,purchase,P1,A
57795,U7824,S4872,2026-05-18 22:57:59,purchase,P186,B
57796,U24872,S3782,2026-05-18 22:24:05,purchase,P106,B
57797,U22826,S3667,2026-05-22 17:32:23,purchase,P89,A
57798,U12299,S3239,2026-05-19 00:22:41,purchase,P82,B
57799,U23778,S835,2026-05-21 03:35:18,purchase,P109,B
57800,U19577,S2697,2026-05-19 08:44:16,purchase,P197,B
57801,U18093,S2868,2026-05-23 18:05:58,purchase,P79,A
57802,U20516,S4345,2026-05-19 04:19:22,purchase,P74,B
57803,U24763,S3582,2026-05-22 22:45:47,purchase,P189,B
57804,U1621,S203,2026-05-19 02:42:09,purchase,P159,A
57805,U2239,S2072,2026-05-23 13:01:19,purchase,P84,A
57806,U103,S3751,2026-05-23 01:15:53,purchase,P35,B
57807,U897,S4782,2026-05-19 21:01:58,purchase,P62,A
57808,U3921,S2319,2026-05-23 16:35:38,purchase,P174,A
57809,U14490,S4898,2026-05-22 12:49:02,purchase,P200,B
57810,U11324,S2938,2026-05-19 10:02:40,purchase,P48,A
57811,U23246,S4712,2026-05-20 11:35:24,purchase,P74,A
57812,U11940,S1862,2026-05-18 22:17:23,purchase,P113,A
57813,U6607,S4592,2026-05-21 02:13:24,purchase,P105,A
57814,U18149,S1830,2026-05-19 09:21:58,purchase,P91,A
57815,U15720,S1643,2026-05-21 00:48:14,purchase,P55,B
57816,U1548,S449,2026-05-23 23:23:33,purchase,P5,B
57817,U7019,S4276,2026-05-20 07:27:09,purchase,P5,A
57818,U5376,S1787,2026-05-20 17:10:52,purchase,P87,A
57819,U2481,S2087,2026-05-22 01:14:32,purchase,P30,B
57820,U8297,S2792,2026-05-20 07:25:36,purchase,P140,B
57821,U17662,S2156,2026-05-22 12:32:10,purchase,P8,A
57822,U19896,S1325,2026-05-20 14:47:29,purchase,P8,A
57823,U2069,S3674,2026-05-20 07:21:02,purchase,P69,A
57824,U13684,S1987,2026-05-21 05:36:21,purchase,P115,A
57825,U16281,S4191,2026-05-22 05:26:23,purchase,P137,A
57826,U4080,S498,2026-05-20 07:35:35,purchase,P183,B
57827,U5989,S2071,2026-05-21 13:48:42,purchase,P20,B
57828,U19753,S4975,2026-05-21 10:53:03,purchase,P163,B
57829,U12870,S4644,2026-05-23 10:12:31,purchase,P134,A
57830,U8455,S2053,2026-05-19 01:32:13,purchase,P142,B
57831,U1383,S2034,2026-05-23 17:11:43,purchase,P111,B
57832,U19843,S1433,2026-05-18 16:58:44,purchase,P69,B
57833,U21667,S412,2026-05-19 03:24:13,purchase,P107,B
57834,U9196,S3876,2026-05-21 10:13:15,purchase,P104,A
57835,U17360,S1012,2026-05-20 22:32:46,purchase,P187,B
57836,U2574,S2073,2026-05-18 18:51:21,purchase,P40,B
57837,U1986,S598,2026-05-23 13:27:41,purchase,P109,B
57838,U7590,S581,2026-05-23 06:55:18,purchase,P115,B
57839,U2304,S788,2026-05-23 23:39:08,purchase,P157,A
57840,U12859,S3658,2026-05-18 22:20:38,purchase,P127,A
57841,U19790,S1000,2026-05-20 20:04:10,purchase,P71,B
57842,U14118,S3283,2026-05-23 11:49:23,purchase,P126,A
57843,U18603,S2743,2026-05-23 10:50:11,purchase,P125,A
57844,U4398,S3421,2026-05-23 22:16:09,purchase,P195,B
57845,U13418,S1452,2026-05-24 04:04:19,purchase,P38,A
57846,U6272,S3100,2026-05-22 22:32:09,purchase,P74,A
57847,U16203,S285,2026-05-18 22:12:20,purchase,P150,A
57848,U19322,S3863,2026-05-19 13:06:23,purchase,P21,B
57849,U4716,S857,2026-05-18 12:20:29,purchase,P102,B
57850,U1517,S4238,2026-05-23 07:11:22,purchase,P69,B
57851,U21950,S2330,2026-05-20 16:50:10,purchase,P106,B
57852,U12778,S1603,2026-05-22 04:26:55,purchase,P103,B
57853,U16568,S361,2026-05-20 20:35:38,purchase,P64,A
57854,U9382,S3602,2026-05-18 20:46:38,purchase,P46,B
57855,U23566,S2760,2026-05-22 07:05:49,purchase,P163,A
57856,U1153,S3515,2026-05-23 09:32:36,purchase,P41,A
57857,U6233,S246,2026-05-18 13:44:50,purchase,P143,A
57858,U11942,S3796,2026-05-21 15:07:52,purchase,P122,A
57859,U1624,S346,2026-05-24 02:00:03,purchase,P109,A
57860,U2952,S2149,2026-05-22 02:46:08,purchase,P53,A
57861,U12838,S1855,2026-05-20 07:55:15,purchase,P51,B
57862,U20988,S3331,2026-05-20 04:39:20,purchase,P60,A
57863,U7488,S3392,2026-05-20 05:22:29,purchase,P180,A
57864,U638,S2446,2026-05-21 13:21:26,purchase,P62,B
57865,U7824,S2508,2026-05-24 09:23:03,purchase,P99,B
57866,U12417,S4409,2026-05-19 09:36:18,purchase,P112,A
57867,U20482,S4647,2026-05-19 11:46:14,purchase,P18,B
57868,U12874,S4953,2026-05-24 06:43:19,purchase,P81,B
57869,U18876,S4182,2026-05-22 08:03:58,purchase,P161,B
57870,U1459,S1183,2026-05-20 04:53:40,purchase,P156,B
57871,U12806,S1053,2026-05-21 03:42:33,purchase,P196,A
57872,U7231,S1588,2026-05-18 19:25:28,purchase,P172,A
57873,U2208,S4488,2026-05-20 17:06:17,purchase,P151,A
57874,U9638,S4537,2026-05-23 09:13:12,purchase,P169,A
57875,U19216,S1285,2026-05-24 04:10:55,purchase,P71,A
57876,U1589,S3054,2026-05-19 03:25:07,purchase,P39,A
57877,U12845,S2163,2026-05-22 08:31:58,purchase,P36,B
57878,U12250,S4131,2026-05-20 01:28:38,purchase,P103,A
57879,U11246,S2861,2026-05-20 00:14:11,purchase,P92,B
57880,U2537,S3946,2026-05-18 20:09:51,purchase,P16,B
57881,U10994,S2473,2026-05-20 15:00:20,purchase,P142,A
57882,U9051,S317,2026-05-18 19:55:16,purchase,P42,B
57883,U20034,S2342,2026-05-20 19:36:35,purchase,P94,B
57884,U4414,S1547,2026-05-22 17:57:52,purchase,P192,A
57885,U20288,S295,2026-05-19 08:31:37,purchase,P26,A
57886,U24035,S3790,2026-05-20 10:21:40,purchase,P167,A
57887,U6355,S3346,2026-05-24 02:50:11,purchase,P123,B
57888,U399,S4325,2026-05-22 04:57:09,purchase,P51,A
57889,U5172,S4834,2026-05-21 07:45:48,purchase,P53,B
57890,U13002,S2443,2026-05-23 15:37:53,purchase,P84,B
57891,U3833,S3849,2026-05-18 22:40:25,purchase,P188,A
57892,U20354,S1992,2026-05-21 05:54:50,purchase,P53,A
57893,U22597,S645,2026-05-18 20:12:00,purchase,P156,B
57894,U23419,S3566,2026-05-19 08:08:09,purchase,P200,B
57895,U23531,S1991,2026-05-20 13:33:44,purchase,P86,A
57896,U22478,S1622,2026-05-23 08:13:38,purchase,P26,A
57897,U5177,S1356,2026-05-22 07:05:43,purchase,P41,A
57898,U4533,S4930,2026-05-22 01:07:05,purchase,P85,A
57899,U15859,S2685,2026-05-22 16:24:36,purchase,P157,A
57900,U16549,S4156,2026-05-22 10:21:39,purchase,P178,B
57901,U11010,S4494,2026-05-24 02:13:43,purchase,P7,B
57902,U20849,S4016,2026-05-19 20:27:11,purchase,P52,B
57903,U19334,S1418,2026-05-19 01:42:13,purchase,P21,B
57904,U9293,S2387,2026-05-22 11:05:21,purchase,P107,A
57905,U1728,S4435,2026-05-21 06:38:46,purchase,P82,A
57906,U21774,S4210,2026-05-23 07:33:30,purchase,P139,A
57907,U10544,S358,2026-05-20 15:27:47,purchase,P130,A
57908,U20587,S4518,2026-05-22 14:56:22,purchase,P92,A
57909,U7816,S2416,2026-05-21 10:00:09,purchase,P154,A
57910,U3911,S3272,2026-05-23 22:06:53,purchase,P189,B
57911,U24012,S973,2026-05-19 14:40:33,purchase,P32,B
57912,U24831,S2013,2026-05-20 04:25:40,purchase,P66,A
57913,U11077,S296,2026-05-22 06:44:37,purchase,P32,A
57914,U5502,S3831,2026-05-24 09:13:27,purchase,P171,A
57915,U13845,S225,2026-05-18 17:43:41,purchase,P41,B
57916,U22273,S2240,2026-05-23 23:03:37,purchase,P138,B
57917,U16659,S3635,2026-05-23 00:14:58,purchase,P26,A
57918,U15335,S1177,2026-05-22 06:50:47,purchase,P119,B
57919,U9900,S1849,2026-05-19 14:44:04,purchase,P144,A
57920,U689,S2200,2026-05-21 21:39:42,purchase,P24,A
57921,U8113,S4369,2026-05-23 10:20:23,purchase,P37,B
57922,U3369,S2385,2026-05-21 19:20:28,purchase,P22,B
57923,U2621,S1743,2026-05-24 10:15:19,purchase,P93,B
57924,U10283,S4442,2026-05-21 11:39:06,purchase,P40,A
57925,U7739,S399,2026-05-23 18:45:10,purchase,P154,A
57926,U22359,S4732,2026-05-21 06:29:41,purchase,P175,B
57927,U10739,S104,2026-05-20 02:39:19,purchase,P77,B
57928,U24936,S3196,2026-05-21 20:23:37,purchase,P86,A
57929,U8342,S2274,2026-05-20 23:14:42,purchase,P177,A
57930,U7008,S1645,2026-05-20 09:55:53,purchase,P69,A
57931,U9710,S4439,2026-05-23 05:28:55,purchase,P90,A
57932,U4834,S2334,2026-05-23 08:09:23,purchase,P162,A
57933,U9695,S3791,2026-05-18 23:01:23,purchase,P108,B
57934,U7080,S1673,2026-05-22 03:51:05,purchase,P17,A
57935,U19740,S2567,2026-05-20 20:42:25,purchase,P80,B
57936,U8289,S656,2026-05-19 23:26:21,purchase,P39,B
57937,U785,S622,2026-05-23 01:34:33,purchase,P106,A
57938,U13911,S2147,2026-05-24 09:10:10,purchase,P136,A
57939,U21552,S2912,2026-05-22 13:15:33,purchase,P77,B
57940,U14473,S1060,2026-05-19 17:40:18,purchase,P16,B
57941,U22719,S3210,2026-05-22 11:53:57,purchase,P182,B
57942,U17984,S1817,2026-05-24 09:06:50,purchase,P67,B
57943,U4068,S4377,2026-05-21 14:01:23,purchase,P73,A
57944,U6222,S2279,2026-05-20 11:06:55,purchase,P89,B
57945,U3204,S3045,2026-05-20 04:40:49,purchase,P182,B
57946,U14179,S3053,2026-05-19 03:35:34,purchase,P184,A
57947,U8309,S706,2026-05-18 20:19:22,purchase,P154,B
57948,U16203,S2838,2026-05-21 07:58:45,purchase,P96,B
57949,U8960,S2806,2026-05-24 04:47:46,purchase,P196,B
57950,U2679,S552,2026-05-22 06:13:46,purchase,P127,A
57951,U3922,S1469,2026-05-23 21:35:17,purchase,P162,A
57952,U13943,S4863,2026-05-23 15:20:16,purchase,P200,B
57953,U19566,S773,2026-05-21 22:01:54,purchase,P25,A
57954,U19633,S715,2026-05-22 17:10:24,purchase,P124,B
57955,U300,S475,2026-05-18 23:01:38,purchase,P79,B
57956,U22100,S18,2026-05-22 08:07:48,purchase,P93,A
57957,U2304,S1362,2026-05-21 20:07:19,purchase,P97,A
57958,U19831,S3969,2026-05-23 05:38:09,purchase,P22,B
57959,U8601,S224,2026-05-21 08:32:43,purchase,P127,A
57960,U6476,S2575,2026-05-19 23:26:52,purchase,P89,B
57961,U2189,S3844,2026-05-18 16:05:33,purchase,P128,A
57962,U22064,S4806,2026-05-19 09:49:54,purchase,P169,B
57963,U23894,S2788,2026-05-24 06:28:20,purchase,P138,A
57964,U4998,S3465,2026-05-20 01:11:52,purchase,P106,B
57965,U7107,S3795,2026-05-22 03:29:37,purchase,P136,B
57966,U15130,S4977,2026-05-22 13:09:13,purchase,P77,B
57967,U24056,S3724,2026-05-19 18:20:50,purchase,P153,A
57968,U20762,S1665,2026-05-21 08:24:13,purchase,P189,B
57969,U11746,S3918,2026-05-22 22:03:59,purchase,P48,B
57970,U364,S716,2026-05-24 06:37:01,purchase,P42,A
57971,U7698,S4912,2026-05-19 15:01:12,purchase,P77,B
57972,U5102,S1796,2026-05-20 11:59:32,purchase,P23,B
57973,U7825,S2608,2026-05-23 08:49:21,purchase,P42,B
57974,U21243,S202,2026-05-19 22:08:50,purchase,P103,A
57975,U12824,S4047,2026-05-22 15:44:14,purchase,P7,B
57976,U7487,S804,2026-05-21 02:00:42,purchase,P93,A
57977,U11314,S376,2026-05-21 13:55:53,purchase,P180,B
57978,U23783,S2356,2026-05-18 14:15:00,purchase,P91,A
57979,U22672,S3434,2026-05-19 10:19:49,purchase,P100,B
57980,U17957,S3001,2026-05-22 14:25:56,purchase,P139,B
57981,U9309,S2730,2026-05-24 04:03:27,purchase,P173,A
57982,U3763,S502,2026-05-22 06:41:56,purchase,P60,B
57983,U16324,S2713,2026-05-20 19:47:33,purchase,P2,A
57984,U4723,S957,2026-05-18 15:24:10,purchase,P199,A
57985,U23284,S517,2026-05-20 02:39:36,purchase,P98,B
57986,U5445,S3019,2026-05-20 20:27:43,purchase,P20,A
57987,U2791,S3538,2026-05-18 19:51:10,purchase,P132,B
57988,U22260,S3385,2026-05-22 05:47:37,purchase,P76,B
57989,U5073,S3423,2026-05-24 01:54:26,purchase,P186,A
57990,U10703,S1894,2026-05-24 01:29:19,purchase,P67,B
57991,U3800,S2126,2026-05-19 02:34:22,purchase,P140,B
57992,U6632,S4279,2026-05-24 00:49:59,purchase,P26,A
57993,U12045,S4667,2026-05-19 04:11:55,purchase,P183,B
57994,U800,S406,2026-05-23 12:20:52,purchase,P46,A
57995,U16172,S1732,2026-05-19 21:03:11,purchase,P51,B
57996,U21282,S4070,2026-05-22 05:59:17,purchase,P108,A
57997,U9352,S1559,2026-05-24 05:42:37,purchase,P183,B
57998,U13147,S3634,2026-05-23 23:21:28,purchase,P21,A
57999,U12962,S3980,2026-05-21 22:17:51,purchase,P121,A
58000,U23625,S1527,2026-05-21 09:24:40,purchase,P74,B
58001,U23024,S2503,2026-05-20 05:32:49,purchase,P51,B
58002,U22620,S2428,2026-05-18 16:19:51,purchase,P160,B
58003,U2277,S2251,2026-05-20 22:42:32,purchase,P16,A
58004,U4831,S37,2026-05-21 11:56:56,purchase,P186,A
58005,U3955,S1908,2026-05-21 11:35:56,purchase,P17,B
58006,U108,S4255,2026-05-24 10:53:48,purchase,P122,B
58007,U6545,S626,2026-05-18 21:24:04,purchase,P190,B
58008,U2107,S355,2026-05-19 12:19:15,purchase,P64,A
58009,U2029,S382,2026-05-24 08:41:54,purchase,P5,B
58010,U459,S3532,2026-05-22 01:38:06,purchase,P19,A
58011,U3136,S2973,2026-05-19 02:08:04,purchase,P97,B
58012,U10803,S3224,2026-05-22 18:39:12,purchase,P139,B
58013,U23020,S2992,2026-05-21 11:15:16,purchase,P112,B
58014,U15064,S3883,2026-05-21 19:16:01,purchase,P131,B
58015,U1789,S4514,2026-05-20 20:22:52,purchase,P65,A
58016,U15024,S2883,2026-05-24 01:56:37,purchase,P51,B
58017,U6214,S3432,2026-05-19 18:02:06,purchase,P170,A
58018,U12478,S4540,2026-05-18 17:35:42,purchase,P193,A
58019,U9282,S3448,2026-05-23 02:55:19,purchase,P2,B
58020,U3497,S1404,2026-05-23 19:16:42,purchase,P101,A
58021,U19640,S650,2026-05-18 17:57:00,purchase,P159,B
58022,U7969,S470,2026-05-22 12:35:39,purchase,P135,B
58023,U16436,S4241,2026-05-23 01:33:03,purchase,P84,A
58024,U19114,S4360,2026-05-23 08:47:50,purchase,P140,B
58025,U4779,S234,2026-05-22 16:02:23,purchase,P145,B
58026,U20852,S161,2026-05-18 21:23:27,purchase,P44,A
58027,U3599,S3298,2026-05-19 23:56:53,purchase,P138,A
58028,U9912,S453,2026-05-18 21:28:19,purchase,P19,A
58029,U11066,S1896,2026-05-19 05:42:04,purchase,P136,A
58030,U2791,S3538,2026-05-23 21:46:17,purchase,P11,A
58031,U593,S2,2026-05-18 11:23:10,purchase,P96,B
58032,U8679,S3375,2026-05-22 14:43:15,purchase,P165,A
58033,U20562,S1272,2026-05-20 14:00:33,purchase,P102,A
58034,U9290,S890,2026-05-21 02:59:08,purchase,P55,B
58035,U5201,S4115,2026-05-22 02:58:22,purchase,P21,B
58036,U18097,S4506,2026-05-23 06:19:06,purchase,P193,A
58037,U4909,S864,2026-05-21 05:45:31,purchase,P18,B
58038,U6948,S2050,2026-05-18 15:07:16,purchase,P185,B
58039,U19243,S3979,2026-05-20 07:00:06,purchase,P149,B
58040,U6316,S439,2026-05-24 07:28:17,purchase,P181,B
58041,U311,S2655,2026-05-19 03:00:29,purchase,P87,A
58042,U13621,S2234,2026-05-20 04:31:12,purchase,P189,B
58043,U17715,S3794,2026-05-19 02:13:47,purchase,P35,B
58044,U11314,S883,2026-05-23 04:30:41,purchase,P197,A
58045,U1103,S1488,2026-05-19 03:00:05,purchase,P95,A
58046,U13289,S4096,2026-05-21 03:50:19,purchase,P55,B
58047,U22247,S1127,2026-05-18 20:35:22,purchase,P23,B
58048,U17987,S3133,2026-05-19 14:00:25,purchase,P13,B
58049,U13871,S4307,2026-05-24 02:37:48,purchase,P98,B
58050,U13052,S3118,2026-05-22 23:16:35,purchase,P31,B
58051,U14192,S3812,2026-05-20 03:02:19,purchase,P88,B
58052,U14993,S2352,2026-05-18 12:37:32,purchase,P21,A
58053,U24797,S4263,2026-05-23 05:56:54,purchase,P125,B
58054,U12867,S1634,2026-05-19 00:33:10,purchase,P37,B
58055,U6940,S532,2026-05-20 17:12:51,purchase,P93,B
58056,U5604,S2572,2026-05-21 11:51:58,purchase,P191,B
58057,U13184,S2633,2026-05-21 16:05:47,purchase,P45,A
58058,U17103,S654,2026-05-23 17:25:37,purchase,P67,B
58059,U16251,S4724,2026-05-22 21:38:11,purchase,P159,A
58060,U7929,S632,2026-05-21 13:29:54,purchase,P186,A
58061,U18539,S2812,2026-05-21 21:46:36,purchase,P19,A
58062,U2841,S3690,2026-05-22 20:36:20,purchase,P179,A
58063,U7747,S1950,2026-05-22 19:04:00,purchase,P181,B
58064,U12080,S3265,2026-05-19 09:34:47,purchase,P137,B
58065,U16222,S4762,2026-05-22 14:13:47,purchase,P46,A
58066,U22284,S247,2026-05-21 08:21:17,purchase,P72,A
58067,U20477,S2209,2026-05-20 01:31:32,purchase,P55,A
58068,U22525,S925,2026-05-18 20:52:34,purchase,P146,B
58069,U16496,S2502,2026-05-20 02:29:52,purchase,P44,B
58070,U359,S633,2026-05-21 19:14:27,purchase,P55,A
58071,U1363,S2831,2026-05-23 02:54:37,purchase,P52,A
58072,U7107,S3795,2026-05-19 02:06:39,purchase,P16,B
58073,U19114,S4360,2026-05-19 12:42:55,purchase,P70,A
58074,U11985,S3835,2026-05-20 02:39:52,purchase,P55,B
58075,U21484,S1500,2026-05-20 04:04:38,purchase,P167,A
58076,U22175,S2510,2026-05-22 20:13:07,purchase,P24,A
58077,U2603,S350,2026-05-22 04:33:28,purchase,P26,B
58078,U18139,S4715,2026-05-21 19:41:02,purchase,P15,A
58079,U12934,S2630,2026-05-23 16:44:55,purchase,P24,A
58080,U3181,S1911,2026-05-19 17:20:11,purchase,P87,B
58081,U11274,S3382,2026-05-24 08:02:23,purchase,P146,A
58082,U24893,S1076,2026-05-20 00:18:52,purchase,P73,A
58083,U19810,S2957,2026-05-18 12:14:02,purchase,P131,B
58084,U8204,S3840,2026-05-21 01:16:50,purchase,P150,A
58085,U12508,S687,2026-05-22 01:37:07,purchase,P156,A
58086,U10056,S4677,2026-05-18 15:18:27,purchase,P102,B
58087,U5802,S1887,2026-05-22 23:39:28,purchase,P93,A
58088,U4156,S3769,2026-05-18 13:00:21,purchase,P191,B
58089,U21231,S2499,2026-05-23 01:36:33,purchase,P75,A
58090,U8008,S3898,2026-05-19 23:42:34,purchase,P160,B
58091,U9740,S2990,2026-05-23 22:08:33,purchase,P112,A
58092,U15867,S4337,2026-05-21 10:32:42,purchase,P31,B
58093,U8347,S3695,2026-05-23 14:34:34,purchase,P106,B
58094,U5707,S375,2026-05-21 22:36:46,purchase,P5,B
58095,U4205,S2544,2026-05-22 18:24:38,purchase,P114,A
58096,U10259,S2987,2026-05-23 03:34:01,purchase,P109,B
58097,U20622,S4585,2026-05-24 10:03:01,purchase,P146,A
58098,U6341,S378,2026-05-22 07:39:09,purchase,P14,A
58099,U15778,S2576,2026-05-24 09:40:51,purchase,P106,A
58100,U8603,S3645,2026-05-23 18:13:16,purchase,P177,A
58101,U22974,S468,2026-05-22 16:27:36,purchase,P74,B
58102,U14173,S2723,2026-05-22 01:13:27,purchase,P143,A
58103,U24215,S1295,2026-05-19 15:33:32,purchase,P180,B
58104,U5781,S1687,2026-05-20 10:38:16,purchase,P30,B
58105,U4314,S877,2026-05-19 09:16:50,purchase,P21,A
58106,U22151,S4563,2026-05-19 17:38:48,purchase,P2,B
58107,U23206,S2401,2026-05-22 03:18:17,purchase,P7,A
58108,U14118,S3283,2026-05-24 03:44:27,purchase,P76,B
58109,U4566,S4446,2026-05-24 09:15:26,purchase,P73,B
58110,U348,S2971,2026-05-18 21:10:13,purchase,P1,B
58111,U7341,S4768,2026-05-23 00:52:32,purchase,P191,B
58112,U14702,S3931,2026-05-21 11:29:46,purchase,P130,A
58113,U21670,S2393,2026-05-24 09:04:42,purchase,P80,B
58114,U15568,S1892,2026-05-24 01:01:43,purchase,P144,A
58115,U6776,S243,2026-05-21 19:22:45,purchase,P148,A
58116,U5617,S3303,2026-05-22 04:09:16,purchase,P49,B
58117,U3083,S3422,2026-05-23 18:01:59,purchase,P132,B
58118,U6135,S3809,2026-05-21 03:51:27,purchase,P121,A
58119,U11786,S703,2026-05-19 02:00:30,purchase,P123,A
58120,U23462,S3390,2026-05-19 17:30:32,purchase,P174,A
58121,U2978,S3925,2026-05-19 06:44:01,purchase,P191,B
58122,U14871,S2475,2026-05-23 11:28:14,purchase,P142,B
58123,U2841,S3690,2026-05-19 17:44:13,purchase,P90,A
58124,U11817,S1556,2026-05-23 20:01:27,purchase,P146,B
58125,U6866,S4401,2026-05-23 01:06:32,purchase,P36,B
58126,U4852,S2775,2026-05-19 23:10:35,purchase,P53,A
58127,U548,S3549,2026-05-21 05:43:37,purchase,P133,B
58128,U18266,S4745,2026-05-20 20:26:39,purchase,P100,B
58129,U7818,S1865,2026-05-22 15:13:16,purchase,P18,A
58130,U1461,S999,2026-05-23 02:41:22,purchase,P56,B
58131,U6234,S4088,2026-05-23 07:58:18,purchase,P71,B
58132,U20866,S892,2026-05-20 22:56:40,purchase,P35,A
