user_id,sign_up_date,gender,age_group,Country,city,acquisition_channel,customer_segment
U21006,2025-12-06,Female,18-24,India,Lucknow,Google Ads,Premium
U21007,2025-01-07,Prefer not to disclose,18-24,India,Hyderabad,Instagram,Occasional
U21008,2025-07-16,Prefer not to disclose,18-24,India,Jaipur,Organic,Premium
U21009,2024-05-28,Male,25-34,India,Bangalore,Direct,Occasional
U21010,2025-02-01,Female,35-44,India,Pune,Instagram,Regular
U21011,2026-01-28,Female,35-44,India,Bangalore,Email,Regular
U21012,2024-06-16,Female,18-24,India,Kolkata,Email,Occasional
U21013,2024-10-25,Female,35-44,India,Delhi,Google Ads,Occasional
U21014,2025-11-02,Prefer not to disclose,18-24,India,Pune,Email,Premium
U21015,2025-06-21,Prefer not to disclose,35-44,India,Delhi,Facebook,Premium
U21016,2026-01-09,Male,18-24,India,Hyderabad,Instagram,Premium
U21017,2025-07-30,Female,35-44,India,Lucknow,Organic,Premium
U21018,2025-01-02,Female,25-34,India,Chennai,Direct,Occasional
U21019,2024-10-26,Male,18-24,India,Noida,Instagram,Premium
U21020,2025-11-19,Female,25-34,India,Jaipur,Organic,Regular
U21021,2025-01-18,Prefer not to disclose,25-34,India,Hyderabad,Email,Premium
U21022,2025-07-05,Male,25-34,India,Noida,Google Ads,Regular
U21023,2024-06-15,Prefer not to disclose,18-24,India,Bangalore,Organic,Occasional
U21024,2025-07-12,Prefer not to disclose,45+,India,Lucknow,Facebook,Premium
U21025,2026-02-01,Female,45+,India,Pune,Direct,Regular
U21026,2025-01-09,Prefer not to disclose,35-44,India,Jaipur,Organic,Regular
U21027,2025-03-23,Female,35-44,India,Bangalore,Organic,Premium
U21028,2024-07-09,Prefer not to disclose,35-44,India,Delhi,Google Ads,Premium
U21029,2026-05-20,Female,35-44,India,Bangalore,Facebook,Premium
U21030,2025-01-02,Prefer not to disclose,18-24,India,Noida,Organic,Premium
U21031,2024-09-10,Male,18-24,India,Bangalore,Email,Occasional
U21032,2026-02-18,Female,18-24,India,Noida,Google Ads,Premium
U21033,2025-06-07,Female,18-24,India,Noida,Facebook,Regular
U21034,2024-07-13,Male,25-34,India,Delhi,Direct,Regular
U21035,2025-11-01,Prefer not to disclose,35-44,India,Jaipur,Google Ads,Regular
U21036,2024-11-11,Female,45+,India,Lucknow,Facebook,Occasional
U21037,2024-06-01,Male,45+,India,Jaipur,Google Ads,Premium
U21038,2025-01-28,Prefer not to disclose,18-24,India,Chennai,Organic,Premium
U21039,2025-06-12,Female,45+,India,Jaipur,Google Ads,Occasional
U21040,2026-04-23,Male,45+,India,Chennai,Google Ads,Occasional
U21041,2025-03-26,Male,25-34,India,Delhi,Email,Regular
U21042,2025-11-19,Male,45+,India,Noida,Email,Premium
U21043,2025-11-04,Male,35-44,India,Delhi,Google Ads,Regular
U21044,2024-07-04,Prefer not to disclose,25-34,India,Pune,Organic,Occasional
U21045,2025-12-26,Prefer not to disclose,18-24,India,Pune,Email,Premium
U21046,2024-07-24,Male,18-24,India,Noida,Email,Regular
U21047,2024-07-25,Male,18-24,India,Kolkata,Email,Regular
U21048,2025-04-29,Female,18-24,India,Pune,Google Ads,Regular
U21049,2024-12-22,Prefer not to disclose,45+,India,Mumbai,Direct,Regular
U21050,2025-02-10,Prefer not to disclose,35-44,India,Lucknow,Email,Occasional
U21051,2025-04-10,Prefer not to disclose,25-34,India,Hyderabad,Instagram,Occasional
U21052,2024-10-19,Male,35-44,India,Chennai,Direct,Regular
U21053,2026-03-21,Male,45+,India,Hyderabad,Organic,Premium
U21054,2025-01-14,Female,45+,India,Kolkata,Direct,Regular
U21055,2025-08-01,Male,18-24,India,Bangalore,Email,Occasional
U21056,2024-09-19,Female,45+,India,Pune,Direct,Occasional
U21057,2024-07-31,Female,25-34,India,Jaipur,Organic,Occasional
U21058,2025-02-22,Female,35-44,India,Delhi,Google Ads,Regular
U21059,2025-06-30,Prefer not to disclose,25-34,India,Mumbai,Direct,Premium
U21060,2025-05-12,Male,18-24,India,Noida,Google Ads,Occasional
U21061,2024-09-09,Prefer not to disclose,18-24,India,Noida,Facebook,Premium
U21062,2025-04-25,Female,45+,India,Mumbai,Instagram,Occasional
U21063,2025-10-15,Male,45+,India,Jaipur,Instagram,Premium
U21064,2026-03-11,Male,45+,India,Hyderabad,Direct,Regular
U21065,2026-03-07,Male,45+,India,Bangalore,Google Ads,Regular
U21066,2024-09-21,Male,25-34,India,Jaipur,Organic,Premium
U21067,2025-01-21,Prefer not to disclose,18-24,India,Delhi,Direct,Occasional
U21068,2026-02-20,Male,25-34,India,Noida,Facebook,Premium
U21069,2026-05-22,Female,35-44,India,Noida,Email,Premium
U21070,2025-06-01,Prefer not to disclose,45+,India,Kolkata,Direct,Regular
U21071,2025-09-23,Male,45+,India,Mumbai,Organic,Premium
U21072,2026-05-07,Female,35-44,India,Pune,Facebook,Occasional
U21073,2025-10-07,Male,25-34,India,Pune,Email,Premium
U21074,2026-05-04,Female,45+,India,Jaipur,Instagram,Occasional
U21075,2026-04-23,Female,45+,India,Mumbai,Organic,Premium
U21076,2026-05-17,Male,35-44,India,Jaipur,Direct,Regular
U21077,2025-03-16,Male,25-34,India,Mumbai,Email,Premium
U21078,2026-02-22,Male,25-34,India,Bangalore,Organic,Regular
U21079,2024-09-10,Female,25-34,India,Chennai,Google Ads,Premium
U21080,2026-01-02,Prefer not to disclose,35-44,India,Kolkata,Google Ads,Occasional
U21081,2024-11-30,Prefer not to disclose,25-34,India,Mumbai,Facebook,Premium
U21082,2025-06-16,Male,25-34,India,Jaipur,Google Ads,Regular
U21083,2024-06-08,Female,35-44,India,Delhi,Email,Premium
U21084,2025-10-09,Male,35-44,India,Kolkata,Instagram,Regular
U21085,2024-09-23,Female,25-34,India,Delhi,Instagram,Occasional
U21086,2024-11-13,Prefer not to disclose,18-24,India,Chennai,Email,Premium
U21087,2025-10-26,Female,25-34,India,Mumbai,Instagram,Regular
U21088,2026-05-04,Prefer not to disclose,35-44,India,Lucknow,Email,Premium
U21089,2026-05-10,Prefer not to disclose,45+,India,Kolkata,Email,Regular
U21090,2025-07-15,Male,35-44,India,Lucknow,Organic,Regular
U21091,2026-02-27,Female,35-44,India,Noida,Organic,Regular
U21092,2025-05-05,Prefer not to disclose,45+,India,Noida,Instagram,Regular
U21093,2026-02-07,Male,18-24,India,Noida,Email,Occasional
U21094,2026-01-05,Prefer not to disclose,25-34,India,Pune,Facebook,Premium
U21095,2024-11-19,Female,45+,India,Jaipur,Organic,Occasional
U21096,2025-06-15,Prefer not to disclose,18-24,India,Hyderabad,Email,Premium
U21097,2024-07-20,Male,45+,India,Kolkata,Email,Occasional
U21098,2024-06-21,Prefer not to disclose,18-24,India,Lucknow,Organic,Regular
U21099,2025-07-01,Male,18-24,India,Pune,Direct,Occasional
U21100,2026-05-16,Female,25-34,India,Kolkata,Google Ads,Occasional
U21101,2025-06-11,Male,35-44,India,Lucknow,Instagram,Premium
U21102,2025-07-11,Female,25-34,India,Chennai,Facebook,Premium
U21103,2026-02-22,Prefer not to disclose,35-44,India,Hyderabad,Organic,Premium
U21104,2026-04-28,Prefer not to disclose,18-24,India,Noida,Organic,Occasional
U21105,2025-04-30,Male,35-44,India,Hyderabad,Direct,Occasional
U21106,2025-06-24,Prefer not to disclose,18-24,India,Hyderabad,Instagram,Regular
U21107,2024-10-24,Female,18-24,India,Jaipur,Facebook,Regular
U21108,2024-06-26,Male,35-44,India,Hyderabad,Direct,Occasional
U21109,2025-09-21,Male,18-24,India,Pune,Direct,Regular
U21110,2025-04-20,Male,18-24,India,Mumbai,Organic,Occasional
U21111,2025-10-11,Male,35-44,India,Kolkata,Email,Regular
U21112,2026-03-14,Prefer not to disclose,25-34,India,Mumbai,Organic,Premium
U21113,2025-03-23,Male,35-44,India,Noida,Organic,Occasional
U21114,2024-11-26,Female,25-34,India,Hyderabad,Facebook,Premium
U21115,2026-03-28,Prefer not to disclose,45+,India,Chennai,Google Ads,Premium
U21116,2025-06-20,Prefer not to disclose,25-34,India,Hyderabad,Email,Occasional
U21117,2025-08-19,Male,45+,India,Kolkata,Direct,Occasional
U21118,2026-03-18,Prefer not to disclose,25-34,India,Lucknow,Organic,Occasional
U21119,2025-03-08,Female,18-24,India,Pune,Instagram,Premium
U21120,2026-03-06,Male,18-24,India,Pune,Instagram,Regular
U21121,2026-01-30,Female,18-24,India,Bangalore,Email,Premium
U21122,2025-09-13,Male,35-44,India,Lucknow,Email,Regular
U21123,2025-06-05,Male,25-34,India,Jaipur,Google Ads,Regular
U21124,2024-05-26,Male,25-34,India,Kolkata,Instagram,Regular
U21125,2024-09-26,Male,25-34,India,Delhi,Direct,Premium
U21126,2025-01-09,Female,35-44,India,Bangalore,Organic,Occasional
U21127,2026-02-22,Male,35-44,India,Chennai,Google Ads,Regular
U21128,2025-09-04,Prefer not to disclose,35-44,India,Chennai,Direct,Occasional
U21129,2025-10-18,Female,25-34,India,Chennai,Direct,Premium
U21130,2025-03-09,Prefer not to disclose,45+,India,Kolkata,Instagram,Premium
U21131,2025-04-05,Female,18-24,India,Kolkata,Facebook,Occasional
U21132,2025-01-17,Prefer not to disclose,25-34,India,Hyderabad,Organic,Regular
U21133,2025-12-15,Female,25-34,India,Delhi,Instagram,Regular
U21134,2024-07-24,Prefer not to disclose,18-24,India,Mumbai,Email,Occasional
U21135,2025-07-17,Prefer not to disclose,35-44,India,Delhi,Instagram,Occasional
U21136,2026-05-07,Male,25-34,India,Jaipur,Direct,Regular
U21137,2024-05-31,Prefer not to disclose,45+,India,Bangalore,Email,Regular
U21138,2026-01-17,Female,45+,India,Jaipur,Google Ads,Occasional
U21139,2024-05-27,Prefer not to disclose,18-24,India,Jaipur,Instagram,Premium
U21140,2024-06-02,Prefer not to disclose,25-34,India,Delhi,Google Ads,Occasional
U21141,2024-09-16,Male,25-34,India,Mumbai,Organic,Regular
U21142,2026-01-28,Male,18-24,India,Hyderabad,Organic,Occasional
U21143,2025-02-23,Prefer not to disclose,45+,India,Noida,Facebook,Regular
U21144,2024-10-06,Male,35-44,India,Lucknow,Organic,Regular
U21145,2024-08-05,Female,45+,India,Lucknow,Email,Occasional
U21146,2025-11-14,Prefer not to disclose,18-24,India,Noida,Instagram,Occasional
U21147,2025-03-27,Female,25-34,India,Hyderabad,Google Ads,Regular
U21148,2025-04-25,Male,35-44,India,Bangalore,Google Ads,Premium
U21149,2025-05-09,Prefer not to disclose,35-44,India,Hyderabad,Direct,Occasional
U21150,2025-10-10,Prefer not to disclose,45+,India,Noida,Instagram,Premium
U21151,2024-12-04,Female,18-24,India,Hyderabad,Email,Premium
U21152,2025-03-01,Male,25-34,India,Chennai,Email,Premium
U21153,2025-04-05,Female,18-24,India,Noida,Google Ads,Occasional
U21154,2025-10-21,Prefer not to disclose,35-44,India,Kolkata,Google Ads,Occasional
U21155,2024-09-20,Male,35-44,India,Pune,Direct,Occasional
U21156,2025-06-25,Male,25-34,India,Chennai,Facebook,Premium
U21157,2024-05-28,Male,35-44,India,Noida,Email,Premium
U21158,2025-05-03,Female,25-34,India,Mumbai,Email,Regular
U21159,2025-03-16,Prefer not to disclose,35-44,India,Chennai,Direct,Premium
U21160,2025-10-26,Female,25-34,India,Jaipur,Instagram,Regular
U21161,2024-07-24,Male,18-24,India,Mumbai,Google Ads,Regular
U21162,2026-02-15,Male,35-44,India,Pune,Google Ads,Regular
U21163,2026-04-01,Male,35-44,India,Pune,Google Ads,Occasional
U21164,2024-05-28,Male,35-44,India,Delhi,Organic,Occasional
U21165,2026-01-22,Female,18-24,India,Hyderabad,Email,Occasional
U21166,2024-11-02,Prefer not to disclose,18-24,India,Kolkata,Email,Regular
U21167,2025-10-20,Prefer not to disclose,18-24,India,Noida,Google Ads,Regular
U21168,2025-02-14,Male,45+,India,Kolkata,Direct,Occasional
U21169,2026-01-10,Female,35-44,India,Jaipur,Instagram,Regular
U21170,2025-07-09,Male,25-34,India,Chennai,Instagram,Regular
U21171,2026-03-31,Male,25-34,India,Pune,Google Ads,Regular
U21172,2025-01-16,Male,45+,India,Kolkata,Organic,Premium
U21173,2024-08-04,Prefer not to disclose,25-34,India,Lucknow,Facebook,Regular
U21174,2025-12-20,Male,25-34,India,Kolkata,Instagram,Premium
U21175,2024-08-18,Female,18-24,India,Kolkata,Direct,Occasional
U21176,2025-02-07,Male,45+,India,Jaipur,Email,Premium
U21177,2026-01-26,Prefer not to disclose,18-24,India,Mumbai,Organic,Premium
U21178,2026-04-16,Male,35-44,India,Chennai,Facebook,Regular
U21179,2025-01-22,Prefer not to disclose,45+,India,Jaipur,Instagram,Premium
U21180,2025-04-05,Male,18-24,India,Chennai,Google Ads,Occasional
U21181,2025-08-14,Prefer not to disclose,25-34,India,Pune,Email,Regular
U21182,2024-06-10,Prefer not to disclose,18-24,India,Delhi,Google Ads,Premium
U21183,2025-07-16,Female,18-24,India,Jaipur,Google Ads,Occasional
U21184,2026-01-06,Male,35-44,India,Pune,Google Ads,Premium
U21185,2024-11-06,Female,45+,India,Pune,Google Ads,Occasional
U21186,2026-03-08,Male,35-44,India,Hyderabad,Google Ads,Regular
U21187,2024-10-03,Male,45+,India,Noida,Email,Regular
U21188,2025-01-29,Prefer not to disclose,35-44,India,Kolkata,Direct,Occasional
U21189,2024-11-08,Female,35-44,India,Bangalore,Instagram,Premium
U21190,2025-07-16,Prefer not to disclose,25-34,India,Bangalore,Email,Occasional
U21191,2024-08-02,Male,18-24,India,Lucknow,Organic,Regular
U21192,2024-08-28,Male,45+,India,Bangalore,Google Ads,Regular
U21193,2024-12-31,Prefer not to disclose,25-34,India,Delhi,Direct,Regular
U21194,2025-07-20,Female,35-44,India,Lucknow,Google Ads,Occasional
U21195,2026-05-09,Male,18-24,India,Chennai,Organic,Regular
U21196,2025-09-17,Prefer not to disclose,25-34,India,Kolkata,Google Ads,Regular
U21197,2025-02-12,Male,45+,India,Pune,Direct,Regular
U21198,2024-08-27,Female,25-34,India,Chennai,Organic,Premium
U21199,2024-09-17,Female,18-24,India,Mumbai,Organic,Regular
U21200,2025-07-21,Prefer not to disclose,18-24,India,Jaipur,Direct,Occasional
U21201,2024-12-29,Male,45+,India,Mumbai,Google Ads,Regular
U21202,2024-08-30,Prefer not to disclose,35-44,India,Mumbai,Google Ads,Premium
U21203,2024-10-16,Female,25-34,India,Kolkata,Organic,Regular
U21204,2025-01-05,Male,25-34,India,Noida,Organic,Premium
U21205,2026-03-26,Female,45+,India,Jaipur,Instagram,Regular
U21206,2025-03-20,Male,25-34,India,Delhi,Direct,Regular
U21207,2024-06-09,Female,45+,India,Delhi,Email,Regular
U21208,2024-09-22,Prefer not to disclose,25-34,India,Hyderabad,Organic,Regular
U21209,2025-03-08,Male,45+,India,Jaipur,Instagram,Premium
U21210,2025-01-13,Male,25-34,India,Hyderabad,Google Ads,Regular
U21211,2026-04-23,Female,45+,India,Noida,Facebook,Premium
U21212,2024-06-22,Male,35-44,India,Jaipur,Instagram,Premium
U21213,2025-11-26,Female,35-44,India,Pune,Google Ads,Occasional
U21214,2025-08-22,Female,45+,India,Bangalore,Email,Occasional
U21215,2024-12-28,Female,18-24,India,Delhi,Instagram,Occasional
U21216,2024-08-21,Female,35-44,India,Noida,Direct,Premium
U21217,2025-06-26,Female,45+,India,Mumbai,Organic,Premium
U21218,2026-03-07,Prefer not to disclose,25-34,India,Chennai,Google Ads,Premium
U21219,2025-07-24,Female,35-44,India,Mumbai,Direct,Premium
U21220,2026-03-30,Male,18-24,India,Chennai,Email,Premium
U21221,2024-06-30,Male,45+,India,Mumbai,Organic,Regular
U21222,2026-02-12,Male,45+,India,Jaipur,Direct,Premium
U21223,2024-12-20,Prefer not to disclose,45+,India,Kolkata,Google Ads,Regular
U21224,2025-12-26,Male,25-34,India,Jaipur,Google Ads,Premium
U21225,2024-10-16,Prefer not to disclose,25-34,India,Pune,Direct,Regular
U21226,2025-05-28,Male,35-44,India,Delhi,Google Ads,Premium
U21227,2025-03-04,Female,45+,India,Bangalore,Organic,Premium
U21228,2026-02-06,Prefer not to disclose,35-44,India,Delhi,Email,Occasional
U21229,2025-05-18,Prefer not to disclose,45+,India,Kolkata,Email,Regular
U21230,2025-10-30,Female,25-34,India,Hyderabad,Direct,Occasional
U21231,2025-12-16,Female,45+,India,Jaipur,Email,Premium
U21232,2025-04-14,Male,18-24,India,Delhi,Organic,Premium
U21233,2024-11-23,Prefer not to disclose,35-44,India,Delhi,Facebook,Regular
U21234,2024-11-18,Female,35-44,India,Pune,Email,Regular
U21235,2025-02-28,Female,35-44,India,Lucknow,Email,Regular
U21236,2024-11-29,Prefer not to disclose,18-24,India,Chennai,Direct,Premium
U21237,2025-11-18,Prefer not to disclose,25-34,India,Mumbai,Email,Occasional
U21238,2025-03-14,Male,18-24,India,Noida,Email,Occasional
U21239,2024-10-08,Prefer not to disclose,45+,India,Lucknow,Email,Occasional
U21240,2024-09-18,Prefer not to disclose,45+,India,Kolkata,Direct,Premium
U21241,2025-09-30,Female,45+,India,Chennai,Email,Regular
U21242,2026-03-05,Male,35-44,India,Delhi,Email,Regular
U21243,2024-06-26,Prefer not to disclose,45+,India,Kolkata,Organic,Premium
U21244,2026-04-24,Prefer not to disclose,25-34,India,Chennai,Organic,Regular
U21245,2024-12-25,Prefer not to disclose,25-34,India,Pune,Email,Premium
U21246,2024-11-04,Female,45+,India,Lucknow,Direct,Regular
U21247,2026-04-20,Male,45+,India,Bangalore,Direct,Regular
U21248,2024-10-18,Prefer not to disclose,25-34,India,Mumbai,Facebook,Premium
U21249,2024-06-10,Female,35-44,India,Pune,Google Ads,Regular
U21250,2024-06-09,Female,18-24,India,Delhi,Organic,Regular
U21251,2024-10-08,Prefer not to disclose,35-44,India,Bangalore,Facebook,Premium
U21252,2024-06-08,Female,25-34,India,Delhi,Direct,Premium
U21253,2025-06-11,Male,45+,India,Lucknow,Google Ads,Occasional
U21254,2025-02-16,Prefer not to disclose,25-34,India,Bangalore,Organic,Premium
U21255,2024-07-04,Female,18-24,India,Pune,Facebook,Regular
U21256,2025-11-20,Prefer not to disclose,45+,India,Delhi,Organic,Premium
U21257,2025-10-15,Prefer not to disclose,25-34,India,Lucknow,Organic,Occasional
U21258,2025-06-08,Male,25-34,India,Mumbai,Direct,Premium
U21259,2024-11-16,Male,35-44,India,Lucknow,Organic,Occasional
U21260,2025-01-28,Prefer not to disclose,25-34,India,Mumbai,Email,Regular
U21261,2024-12-06,Male,35-44,India,Pune,Email,Premium
U21262,2026-02-04,Prefer not to disclose,45+,India,Bangalore,Facebook,Premium
U21263,2026-05-12,Female,25-34,India,Noida,Google Ads,Occasional
U21264,2026-05-14,Prefer not to disclose,45+,India,Noida,Instagram,Occasional
U21265,2024-08-02,Prefer not to disclose,18-24,India,Pune,Instagram,Occasional
U21266,2025-01-27,Male,18-24,India,Kolkata,Instagram,Premium
U21267,2025-11-19,Prefer not to disclose,35-44,India,Delhi,Organic,Occasional
U21268,2026-04-03,Female,18-24,India,Chennai,Organic,Regular
U21269,2026-03-02,Male,35-44,India,Noida,Instagram,Premium
U21270,2024-08-08,Female,25-34,India,Mumbai,Google Ads,Occasional
U21271,2025-03-10,Prefer not to disclose,45+,India,Delhi,Facebook,Regular
U21272,2025-10-09,Prefer not to disclose,45+,India,Bangalore,Facebook,Regular
U21273,2024-12-02,Male,25-34,India,Delhi,Instagram,Premium
U21274,2024-08-24,Male,18-24,India,Kolkata,Facebook,Regular
U21275,2025-07-04,Prefer not to disclose,35-44,India,Jaipur,Direct,Regular
U21276,2024-08-26,Male,45+,India,Bangalore,Google Ads,Premium
U21277,2024-08-30,Prefer not to disclose,45+,India,Delhi,Direct,Premium
U21278,2025-08-13,Male,35-44,India,Chennai,Facebook,Regular
U21279,2025-04-21,Male,45+,India,Kolkata,Organic,Premium
U21280,2025-09-12,Female,18-24,India,Jaipur,Google Ads,Occasional
U21281,2024-06-06,Male,18-24,India,Chennai,Organic,Premium
U21282,2024-08-24,Female,25-34,India,Noida,Email,Occasional
U21283,2026-03-02,Prefer not to disclose,35-44,India,Kolkata,Direct,Regular
U21284,2024-07-23,Female,35-44,India,Lucknow,Email,Occasional
U21285,2025-01-06,Prefer not to disclose,45+,India,Jaipur,Email,Regular
U21286,2024-10-29,Male,18-24,India,Bangalore,Google Ads,Premium
U21287,2025-08-23,Prefer not to disclose,18-24,India,Mumbai,Direct,Occasional
U21288,2026-01-21,Prefer not to disclose,45+,India,Bangalore,Email,Regular
U21289,2025-06-17,Prefer not to disclose,35-44,India,Jaipur,Instagram,Premium
U21290,2026-01-07,Male,25-34,India,Noida,Google Ads,Premium
U21291,2025-12-22,Male,45+,India,Noida,Direct,Occasional
U21292,2024-12-28,Male,45+,India,Bangalore,Facebook,Occasional
U21293,2025-03-19,Prefer not to disclose,45+,India,Noida,Google Ads,Occasional
U21294,2025-01-22,Prefer not to disclose,25-34,India,Bangalore,Facebook,Regular
U21295,2026-05-16,Male,18-24,India,Delhi,Direct,Premium
U21296,2025-03-24,Male,18-24,India,Lucknow,Email,Occasional
U21297,2026-02-10,Male,45+,India,Jaipur,Google Ads,Occasional
U21298,2025-02-04,Prefer not to disclose,25-34,India,Bangalore,Facebook,Occasional
U21299,2025-01-18,Male,45+,India,Delhi,Instagram,Regular
U21300,2026-02-11,Male,35-44,India,Bangalore,Facebook,Regular
U21301,2024-08-10,Female,25-34,India,Hyderabad,Direct,Premium
U21302,2025-07-24,Prefer not to disclose,25-34,India,Noida,Instagram,Premium
U21303,2026-05-12,Female,35-44,India,Chennai,Google Ads,Regular
U21304,2024-11-24,Prefer not to disclose,35-44,India,Jaipur,Email,Premium
U21305,2025-10-26,Male,25-34,India,Noida,Email,Regular
U21306,2025-11-10,Male,45+,India,Mumbai,Google Ads,Occasional
U21307,2025-06-19,Male,18-24,India,Kolkata,Facebook,Premium
U21308,2024-06-23,Male,45+,India,Bangalore,Organic,Premium
U21309,2025-09-17,Male,25-34,India,Pune,Email,Regular
U21310,2024-10-20,Male,35-44,India,Delhi,Organic,Occasional
U21311,2025-10-11,Male,35-44,India,Jaipur,Instagram,Premium
U21312,2025-12-22,Prefer not to disclose,25-34,India,Noida,Email,Occasional
U21313,2025-12-21,Female,35-44,India,Noida,Direct,Premium
U21314,2026-03-19,Prefer not to disclose,18-24,India,Noida,Email,Occasional
U21315,2024-09-27,Female,45+,India,Chennai,Google Ads,Regular
U21316,2025-08-15,Prefer not to disclose,25-34,India,Delhi,Organic,Regular
U21317,2024-12-12,Female,35-44,India,Chennai,Direct,Occasional
U21318,2025-05-24,Male,35-44,India,Kolkata,Organic,Regular
U21319,2024-12-20,Male,45+,India,Jaipur,Facebook,Regular
U21320,2024-12-20,Prefer not to disclose,45+,India,Jaipur,Google Ads,Regular
U21321,2026-04-23,Female,35-44,India,Lucknow,Facebook,Occasional
U21322,2024-10-30,Male,18-24,India,Kolkata,Organic,Premium
U21323,2025-06-11,Prefer not to disclose,35-44,India,Jaipur,Direct,Premium
U21324,2025-05-24,Female,25-34,India,Noida,Google Ads,Regular
U21325,2025-01-23,Female,45+,India,Noida,Google Ads,Occasional
U21326,2024-11-01,Prefer not to disclose,25-34,India,Jaipur,Google Ads,Regular
U21327,2024-11-20,Prefer not to disclose,45+,India,Bangalore,Facebook,Occasional
U21328,2024-06-20,Prefer not to disclose,35-44,India,Noida,Instagram,Regular
U21329,2024-12-22,Male,35-44,India,Mumbai,Google Ads,Occasional
U21330,2025-10-18,Male,45+,India,Lucknow,Instagram,Premium
U21331,2025-01-22,Male,35-44,India,Jaipur,Email,Occasional
U21332,2025-03-17,Female,35-44,India,Mumbai,Facebook,Regular
U21333,2026-02-05,Prefer not to disclose,18-24,India,Chennai,Organic,Regular
U21334,2026-03-07,Male,25-34,India,Noida,Direct,Occasional
U21335,2026-01-12,Prefer not to disclose,25-34,India,Mumbai,Organic,Regular
U21336,2025-11-22,Female,25-34,India,Noida,Organic,Regular
U21337,2025-06-11,Prefer not to disclose,18-24,India,Delhi,Facebook,Occasional
U21338,2025-07-21,Female,25-34,India,Pune,Organic,Occasional
U21339,2024-07-18,Prefer not to disclose,25-34,India,Kolkata,Google Ads,Regular
U21340,2026-03-16,Female,35-44,India,Kolkata,Email,Premium
U21341,2025-12-26,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Regular
U21342,2024-07-01,Prefer not to disclose,35-44,India,Lucknow,Direct,Occasional
U21343,2025-08-02,Male,35-44,India,Hyderabad,Instagram,Premium
U21344,2025-12-29,Prefer not to disclose,35-44,India,Hyderabad,Direct,Occasional
U21345,2024-05-29,Prefer not to disclose,18-24,India,Mumbai,Instagram,Premium
U21346,2025-12-31,Female,25-34,India,Kolkata,Email,Regular
U21347,2025-04-05,Male,25-34,India,Mumbai,Email,Premium
U21348,2024-12-23,Prefer not to disclose,35-44,India,Jaipur,Organic,Occasional
U21349,2025-08-08,Prefer not to disclose,25-34,India,Hyderabad,Google Ads,Premium
U21350,2025-04-17,Male,35-44,India,Chennai,Organic,Occasional
U21351,2024-07-16,Male,18-24,India,Bangalore,Facebook,Premium
U21352,2025-12-14,Prefer not to disclose,45+,India,Noida,Instagram,Occasional
U21353,2024-11-21,Female,45+,India,Kolkata,Instagram,Occasional
U21354,2024-07-19,Prefer not to disclose,25-34,India,Mumbai,Instagram,Premium
U21355,2025-01-25,Prefer not to disclose,25-34,India,Pune,Direct,Regular
U21356,2026-01-30,Prefer not to disclose,25-34,India,Jaipur,Organic,Premium
U21357,2024-07-18,Female,45+,India,Noida,Direct,Regular
U21358,2024-11-11,Female,45+,India,Hyderabad,Email,Premium
U21359,2025-09-30,Prefer not to disclose,18-24,India,Lucknow,Facebook,Occasional
U21360,2024-11-15,Female,18-24,India,Mumbai,Instagram,Occasional
U21361,2025-03-27,Female,35-44,India,Bangalore,Instagram,Regular
U21362,2026-05-02,Male,18-24,India,Hyderabad,Organic,Regular
U21363,2026-04-02,Female,25-34,India,Bangalore,Organic,Premium
U21364,2025-06-05,Prefer not to disclose,18-24,India,Lucknow,Direct,Premium
U21365,2025-11-12,Female,45+,India,Bangalore,Direct,Occasional
U21366,2024-08-16,Female,18-24,India,Delhi,Direct,Occasional
U21367,2026-04-10,Female,35-44,India,Mumbai,Direct,Occasional
U21368,2025-05-15,Prefer not to disclose,35-44,India,Pune,Email,Regular
U21369,2025-09-12,Female,18-24,India,Noida,Facebook,Occasional
U21370,2025-02-10,Prefer not to disclose,25-34,India,Chennai,Email,Premium
U21371,2024-12-10,Male,35-44,India,Kolkata,Email,Regular
U21372,2025-03-19,Prefer not to disclose,18-24,India,Hyderabad,Google Ads,Occasional
U21373,2025-08-24,Female,45+,India,Noida,Direct,Premium
U21374,2024-11-26,Female,25-34,India,Mumbai,Email,Occasional
U21375,2025-10-12,Female,18-24,India,Chennai,Google Ads,Premium
U21376,2025-09-13,Female,35-44,India,Noida,Organic,Premium
U21377,2024-07-13,Prefer not to disclose,35-44,India,Mumbai,Facebook,Occasional
U21378,2025-07-23,Prefer not to disclose,18-24,India,Lucknow,Google Ads,Premium
U21379,2025-12-02,Prefer not to disclose,18-24,India,Jaipur,Direct,Occasional
U21380,2024-09-02,Prefer not to disclose,45+,India,Lucknow,Direct,Occasional
U21381,2025-06-09,Male,18-24,India,Hyderabad,Instagram,Occasional
U21382,2025-09-07,Female,45+,India,Jaipur,Facebook,Regular
U21383,2025-07-02,Female,25-34,India,Hyderabad,Facebook,Occasional
U21384,2024-11-29,Female,45+,India,Mumbai,Email,Regular
U21385,2026-03-28,Female,45+,India,Lucknow,Direct,Premium
U21386,2024-09-13,Prefer not to disclose,18-24,India,Noida,Facebook,Regular
U21387,2025-08-28,Female,18-24,India,Lucknow,Direct,Premium
U21388,2025-11-25,Male,18-24,India,Hyderabad,Organic,Premium
