order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
O34834,U8015,P196,2026-05-23 03:41:01,1,2838.89,299.12,134.78,457.16,2838.89,2539.77,Debit Card,Completed
O34835,U5172,P125,2026-05-19 00:10:14,2,9424.08,2358.55,125.91,2968.13,18848.16,16489.61,Wallet,Completed
O34836,U1248,P44,2026-05-19 02:32:29,4,4498.06,1459.96,63.36,2975.81,17992.24,16532.280000000002,UPI,Completed
O34837,U5732,P161,2026-05-21 11:06:28,2,2837.65,777.4,118.06,881.62,5675.3,4897.900000000001,Wallet,Completed
O34838,U3476,P162,2026-05-20 13:06:06,2,1758.3,368.19,54.82,566.71,3516.6,3148.41,Wallet,Completed
O34839,U562,P96,2026-05-19 21:32:51,1,10799.4,1238.96,117.89,1720.88,10799.4,9560.439999999999,Debit Card,Completed
O34840,U6082,P10,2026-05-21 01:10:34,2,2953.4,618.46,117.7,951.9,5906.8,5288.34,Wallet,Completed
O34841,U7153,P63,2026-05-19 03:02:39,3,2662.17,937.88,103.65,1268.75,7986.51,7048.63,Credit Card,Completed
O34842,U14683,P89,2026-05-21 00:02:14,2,1918.81,279.58,103.23,640.45,3837.62,3558.04,Debit Card,Completed
O34843,U13797,P59,2026-05-23 06:46:09,4,5718.4,3054.24,153.98,3567.48,22873.6,19819.36,UPI,Completed
O34844,U1545,P143,2026-05-21 10:56:32,4,8470.11,3795.61,187.86,5415.27,33880.44,30084.83,Debit Card,Completed
O34845,U14073,P54,2026-05-24 00:28:58,4,7144.23,471.31,86.42,5059.01,28576.92,28105.609999999997,Credit Card,Completed
O34846,U7595,P104,2026-05-21 12:05:02,4,9757.78,2343.8,66.35,6603.72,39031.12,36687.32,Wallet,Completed
O34847,U14764,P7,2026-05-20 18:37:57,1,5046.09,743.89,175.77,774.4,5046.09,4302.2,Credit Card,Completed
O34848,U12475,P156,2026-05-24 00:40:57,3,3003.98,1096.97,185.05,1424.69,9011.94,7914.97,Wallet,Completed
O34849,U3399,P104,2026-05-21 23:56:55,4,9757.78,714.06,169.26,6897.07,39031.12,38317.060000000005,Credit Card,Completed
O34850,U6024,P51,2026-05-22 11:39:53,2,3357.05,426.15,169.47,1131.83,6714.1,6287.950000000001,UPI,Completed
O34851,U1452,P193,2026-05-23 12:52:54,2,8877.08,2144.69,94.81,2809.7,17754.16,15609.47,Debit Card,Completed
O34852,U7715,P22,2026-05-19 18:20:48,2,3727.37,519.56,51.6,1248.33,7454.74,6935.18,Wallet,Completed
O34853,U1930,P134,2026-05-20 04:17:51,4,7470.41,569.77,139.08,5276.14,29881.64,29311.87,Debit Card,Completed
O34854,U5287,P131,2026-05-23 01:48:52,4,2875.68,994.93,57.43,1891.4,11502.72,10507.789999999999,Wallet,Completed
O34855,U9097,P152,2026-05-24 01:14:58,4,4007.76,482.44,184.68,2798.75,16031.04,15548.6,Debit Card,Completed
O34856,U6133,P72,2026-05-23 05:12:33,1,5703.49,593.27,95.44,919.84,5703.49,5110.219999999999,Credit Card,Completed
O34857,U4785,P57,2026-05-24 04:53:30,1,10827.04,596.34,66.1,1841.53,10827.04,10230.7,UPI,Completed
O34858,U9316,P45,2026-05-19 12:41:27,3,11260.36,1578.44,129.8,5796.48,33781.08,32202.640000000003,Debit Card,Completed
O34859,U7491,P101,2026-05-20 22:02:04,1,3464.83,94.26,68.1,606.7,3464.83,3370.5699999999997,Wallet,Completed
O34860,U10443,P159,2026-05-23 19:03:33,3,3055.63,1158.38,196.23,1441.53,9166.89,8008.509999999999,Credit Card,Completed
O34861,U5718,P167,2026-05-19 09:54:28,4,10520.1,6169.4,187.46,6463.98,42080.4,35911.0,Wallet,Completed
O34862,U13803,P141,2026-05-24 17:04:28,4,7788.0,658.48,156.03,5488.83,31152.0,30493.52,Debit Card,Completed
O34863,U13926,P158,2026-05-22 08:53:54,3,3650.3,768.82,173.66,1832.77,10950.900000000001,10182.080000000002,Credit Card,Completed
O34864,U9646,P150,2026-05-19 09:35:49,4,1754.98,926.44,196.71,1096.83,7019.92,6093.48,Credit Card,Completed
O34865,U12757,P187,2026-05-22 01:22:22,2,9244.08,1529.68,152.8,3052.53,18488.16,16958.48,Credit Card,Completed
O34866,U99,P171,2026-05-19 08:27:20,1,2918.52,54.55,192.29,515.51,2918.52,2863.97,UPI,Completed
O34867,U10349,P175,2026-05-23 19:12:47,2,7390.52,827.09,137.87,2511.71,14781.04,13953.95,UPI,Completed
O34868,U7971,P119,2026-05-24 07:37:02,1,3594.82,27.08,154.83,642.19,3594.82,3567.7400000000002,UPI,Completed
O34869,U9152,P73,2026-05-22 04:18:21,3,2879.92,181.94,154.32,1522.41,8639.76,8457.82,Debit Card,Completed
O34870,U7779,P196,2026-05-19 22:42:18,1,2838.89,94.57,59.36,493.98,2838.89,2744.3199999999997,UPI,Completed
O34871,U514,P50,2026-05-23 09:09:32,4,3575.5,1696.14,60.02,2269.05,14302.0,12605.86,Wallet,Completed
O34872,U6528,P160,2026-05-18 21:08:26,2,4651.69,865.64,131.95,1518.79,9303.38,8437.74,Wallet,Completed
O34873,U2109,P157,2026-05-19 08:05:12,1,3666.44,503.2,90.32,569.38,3666.44,3163.2400000000002,Credit Card,Completed
O34874,U9903,P185,2026-05-20 14:04:34,4,2234.95,234.92,86.47,1566.88,8939.8,8704.88,Debit Card,Completed
O34875,U6310,P1,2026-05-19 13:53:37,4,9385.95,4394.09,95.19,5966.95,37543.8,33149.71000000001,UPI,Completed
O34876,U12983,P29,2026-05-19 14:28:02,4,3950.26,2200.96,100.32,2448.01,15801.04,13600.080000000002,Debit Card,Completed
O34877,U554,P117,2026-05-19 22:37:15,4,3027.69,128.95,137.79,2156.73,12110.76,11981.81,Wallet,Completed
O34878,U7430,P119,2026-05-18 22:32:54,4,3594.82,952.57,69.33,2416.81,14379.28,13426.710000000001,Debit Card,Completed
O34879,U10820,P46,2026-05-24 02:52:23,3,4481.42,972.81,156.11,2244.86,13444.26,12471.45,Credit Card,Completed
O34880,U1478,P168,2026-05-21 02:41:41,2,8036.01,1334.17,135.89,2652.81,16072.02,14737.85,Credit Card,Completed
O34881,U14390,P13,2026-05-22 10:33:34,4,5581.09,2815.17,98.07,3511.65,22324.36,19509.190000000002,UPI,Completed
O34882,U10099,P179,2026-05-22 22:16:05,3,9508.79,466.42,177.37,5050.79,28526.370000000003,28059.950000000004,UPI,Completed
O34883,U98,P136,2026-05-23 00:07:28,3,7830.74,3199.32,77.72,3652.72,23492.22,20292.9,Debit Card,Completed
O34884,U12718,P67,2026-05-19 23:25:29,3,2730.17,1219.47,119.88,1254.79,8190.51,6971.04,UPI,Completed
O34885,U2905,P5,2026-05-22 04:50:39,2,11863.73,411.87,65.31,4196.81,23727.46,23315.59,Wallet,Completed
O34886,U4322,P173,2026-05-19 00:16:50,3,9496.43,2441.47,160.65,4688.61,28489.29,26047.82,UPI,Completed
O34887,U2958,P24,2026-05-24 17:13:29,4,3865.81,1489.03,120.15,2515.36,15463.24,13974.21,Credit Card,Completed
O34888,U10822,P95,2026-05-24 05:59:56,4,5489.56,2218.48,169.43,3553.16,21958.24,19739.760000000002,Debit Card,Completed
O34889,U10720,P127,2026-05-20 05:36:21,4,6741.4,686.69,81.85,4730.2,26965.6,26278.91,Debit Card,Completed
O34890,U5593,P56,2026-05-20 20:46:13,3,8404.45,2063.13,84.78,4167.04,25213.350000000002,23150.22,Wallet,Completed
O34891,U6091,P18,2026-05-20 09:57:30,3,4643.1,1177.42,107.23,2295.34,13929.300000000001,12751.880000000001,Credit Card,Completed
O34892,U7847,P37,2026-05-19 10:08:33,4,5020.6,2400.89,173.78,3182.67,20082.4,17681.510000000002,Wallet,Completed
O34893,U13685,P196,2026-05-22 09:59:09,2,2838.89,95.79,108.14,1004.76,5677.78,5581.99,Debit Card,Completed
O34894,U13154,P27,2026-05-19 04:51:20,1,2843.75,286.27,93.5,460.35,2843.75,2557.48,Wallet,Completed
O34895,U4582,P145,2026-05-18 22:36:39,4,7130.0,743.01,73.76,4999.86,28520.0,27776.99,Debit Card,Completed
O34896,U3465,P176,2026-05-19 10:10:31,4,4398.37,1039.4,83.89,2979.73,17593.48,16554.079999999998,Wallet,Completed
O34897,U14764,P19,2026-05-19 10:59:45,1,8008.77,276.15,62.45,1391.87,8008.77,7732.620000000001,Debit Card,Completed
O34898,U5712,P158,2026-05-24 17:21:52,1,3650.3,361.92,105.58,591.91,3650.3,3288.38,UPI,Completed
O34899,U11385,P29,2026-05-23 02:44:33,2,3950.26,355.91,103.02,1358.03,7900.52,7544.610000000001,Debit Card,Completed
O34900,U697,P16,2026-05-19 02:39:45,3,5839.63,2336.8,94.66,2732.78,17518.89,15182.09,Debit Card,Completed
O34901,U9742,P67,2026-05-22 05:50:58,4,2730.17,925.18,120.93,1799.19,10920.68,9995.5,Credit Card,Completed
O34902,U3828,P80,2026-05-19 17:16:49,2,7625.44,1544.6,137.05,2467.13,15250.88,13706.279999999999,Credit Card,Completed
O34903,U7153,P85,2026-05-20 07:59:09,3,10988.92,3869.12,123.25,5237.58,32966.76,29097.640000000003,Credit Card,Completed
O34904,U9552,P89,2026-05-23 10:45:31,4,1918.81,94.28,90.66,1364.57,7675.24,7580.96,Credit Card,Completed
O34905,U10545,P177,2026-05-24 01:34:10,4,4516.64,1164.23,119.71,3042.42,18066.56,16902.33,Debit Card,Completed
O34906,U10294,P189,2026-05-22 11:22:05,1,2969.48,294.11,148.05,481.57,2969.48,2675.37,Credit Card,Completed
O34907,U6048,P138,2026-05-22 12:52:05,4,3415.15,1641.7,111.04,2163.4,13660.6,12018.9,Credit Card,Completed
O34908,U10010,P164,2026-05-24 05:10:38,3,2960.55,743.54,143.61,1464.86,8881.650000000001,8138.1100000000015,Wallet,Completed
O34909,U7195,P177,2026-05-21 07:10:50,3,4516.64,1016.76,151.32,2255.97,13549.920000000002,12533.160000000002,Wallet,Completed
O34910,U170,P102,2026-05-23 17:07:35,2,3708.16,494.74,121.27,1245.88,7416.32,6921.58,Debit Card,Completed
O34911,U11285,P42,2026-05-23 23:29:57,4,3028.69,1367.84,175.04,1934.45,12114.76,10746.92,Debit Card,Completed
O34912,U2960,P2,2026-05-21 13:58:28,4,7949.11,2160.87,81.89,5334.4,31796.44,29635.57,UPI,Completed
O34913,U8947,P183,2026-05-20 23:08:39,3,7755.0,1151.81,163.84,3980.37,23265.0,22113.19,Debit Card,Completed
O34914,U13605,P72,2026-05-23 03:16:02,3,5703.49,1261.36,180.88,2852.84,17110.47,15849.11,Credit Card,Completed
O34915,U13154,P172,2026-05-22 22:35:19,1,9087.74,649.64,123.91,1518.86,9087.74,8438.1,UPI,Completed
O34916,U3431,P156,2026-05-24 08:04:23,4,3003.98,19.6,115.03,2159.34,12015.92,11996.32,Wallet,Completed
O34917,U6690,P38,2026-05-22 20:42:15,4,8116.07,2479.35,161.42,5397.29,32464.28,29984.93,Wallet,Completed
O34918,U3516,P151,2026-05-21 11:53:29,1,1766.73,69.52,133.72,305.5,1766.73,1697.21,Credit Card,Completed
O34919,U6126,P112,2026-05-23 16:21:10,4,4976.93,125.1,199.38,3560.87,19907.72,19782.620000000003,Credit Card,Completed
O34920,U3732,P4,2026-05-22 05:42:08,4,5425.87,440.65,194.7,3827.31,21703.48,21262.829999999998,Credit Card,Completed
O34921,U12163,P77,2026-05-19 16:55:41,4,7007.95,2047.1,102.89,4677.25,28031.8,25984.7,Credit Card,Completed
O34922,U14560,P69,2026-05-20 03:29:29,2,6229.13,1000.32,79.57,2062.43,12458.26,11457.94,UPI,Completed
O34923,U8325,P102,2026-05-19 16:53:14,4,3708.16,2100.26,147.8,2291.83,14832.64,12732.38,Credit Card,Completed
O34924,U3660,P74,2026-05-24 03:21:20,2,1650.95,177.95,183.5,562.31,3301.9,3123.9500000000003,Wallet,Completed
O34925,U12257,P160,2026-05-24 03:58:04,1,4651.69,523.52,53.02,743.07,4651.69,4128.17,Credit Card,Completed
O34926,U5337,P99,2026-05-23 17:13:43,1,9428.55,727.82,72.89,1566.13,9428.55,8700.73,Wallet,Completed
O34927,U6172,P69,2026-05-20 06:27:32,4,6229.13,3550.15,88.6,3845.95,24916.52,21366.37,Debit Card,Completed
O34928,U11463,P150,2026-05-19 01:38:50,1,1754.98,183.89,136.23,282.8,1754.98,1571.0900000000001,UPI,Completed
O34929,U11590,P102,2026-05-24 09:15:06,2,3708.16,113.37,120.8,1314.53,7416.32,7302.95,Debit Card,Completed
O34930,U13967,P84,2026-05-21 18:17:28,4,6942.35,3939.88,131.15,4289.31,27769.4,23829.52,UPI,Completed
O34931,U11923,P107,2026-05-20 02:54:05,3,3143.12,743.03,169.06,1563.54,9429.36,8686.33,Debit Card,Completed
O34932,U12020,P135,2026-05-22 04:14:50,1,4426.35,109.26,69.56,777.08,4426.35,4317.09,UPI,Completed
O34933,U14827,P140,2026-05-22 18:42:57,4,6111.57,2872.68,140.19,3883.25,24446.28,21573.6,UPI,Completed
O34934,U1414,P90,2026-05-24 05:03:29,1,6709.73,353.64,140.79,1144.1,6709.73,6356.089999999999,UPI,Completed
O34935,U12599,P130,2026-05-19 02:15:06,2,10230.56,823.68,199.54,3534.74,20461.12,19637.44,Wallet,Completed
O34936,U13396,P149,2026-05-24 11:30:06,4,7124.9,5.99,158.12,5128.85,28499.6,28493.609999999997,Wallet,Completed
O34937,U4896,P115,2026-05-20 20:01:08,2,10432.56,2007.65,61.42,3394.34,20865.12,18857.469999999998,Wallet,Completed
O34938,U10694,P1,2026-05-23 05:34:48,4,9385.95,1026.48,120.55,6573.12,37543.8,36517.32,Wallet,Completed
O34939,U8562,P181,2026-05-21 18:24:26,3,5543.39,1223.9,128.88,2773.13,16630.170000000002,15406.270000000002,Debit Card,Completed
O34940,U4755,P28,2026-05-21 01:59:13,3,5017.01,577.39,142.82,2605.26,15051.03,14473.640000000001,Credit Card,Completed
O34941,U11385,P74,2026-05-21 00:02:53,4,1650.95,637.03,108.22,1074.02,6603.8,5966.77,Debit Card,Completed
O34942,U8127,P189,2026-05-20 11:33:35,4,2969.48,986.44,164.16,1960.47,11877.92,10891.48,Wallet,Completed
O34943,U9466,P125,2026-05-22 20:16:41,3,9424.08,2854.34,82.91,4575.22,28272.239999999998,25417.899999999998,Wallet,Completed
O34944,U10193,P162,2026-05-20 22:28:29,2,1758.3,416.05,84.05,558.1,3516.6,3100.5499999999997,UPI,Completed
O34945,U3977,P10,2026-05-22 11:07:22,4,2953.4,79.64,75.93,2112.11,11813.6,11733.960000000001,UPI,Completed
O34946,U3783,P180,2026-05-19 08:05:02,2,4127.59,229.73,68.71,1444.58,8255.18,8025.450000000001,Credit Card,Completed
O34947,U9203,P179,2026-05-24 13:29:08,1,9508.79,1242.41,129.75,1487.95,9508.79,8266.380000000001,Credit Card,Completed
O34948,U1248,P68,2026-05-22 01:02:03,3,7541.87,348.52,56.59,4009.88,22625.61,22277.09,UPI,Completed
O34949,U11963,P78,2026-05-21 07:13:20,3,6068.64,1873.01,164.88,2939.92,18205.920000000002,16332.910000000002,Credit Card,Completed
O34950,U14672,P183,2026-05-21 22:09:49,3,7755.0,339.65,81.64,4126.56,23265.0,22925.35,UPI,Completed
O34951,U12406,P108,2026-05-21 16:18:59,3,11160.59,379.75,90.39,5958.36,33481.770000000004,33102.020000000004,Debit Card,Completed
O34952,U9857,P53,2026-05-19 12:05:35,3,9161.56,2795.75,134.36,4444.01,27484.68,24688.93,Debit Card,Completed
O34953,U1710,P166,2026-05-23 15:46:51,4,5773.11,1203.94,123.35,3939.93,23092.44,21888.5,Wallet,Completed
O34954,U14521,P159,2026-05-21 11:30:43,4,3055.63,552.12,173.75,2100.67,12222.52,11670.4,UPI,Completed
O34955,U12829,P150,2026-05-23 06:15:17,4,1754.98,881.82,172.71,1104.86,7019.92,6138.1,Debit Card,Completed
O34956,U9055,P88,2026-05-24 11:24:26,2,4780.5,121.2,132.69,1699.16,9561.0,9439.8,Debit Card,Completed
O34957,U11980,P55,2026-05-21 04:26:42,2,10300.83,415.69,197.69,3633.47,20601.66,20185.97,Wallet,Completed
O34958,U3980,P87,2026-05-24 01:49:43,2,2292.48,517.82,102.75,732.09,4584.96,4067.14,Credit Card,Completed
O34959,U3704,P74,2026-05-22 07:03:41,2,1650.95,274.98,90.27,544.85,3301.9,3026.92,Wallet,Completed
O34960,U13809,P79,2026-05-23 19:34:02,1,8327.81,699.1,169.17,1373.17,8327.81,7628.709999999999,Debit Card,Completed
O34961,U10704,P40,2026-05-19 18:40:23,2,9855.58,848.1,182.59,3395.35,19711.16,18863.06,UPI,Completed
O34962,U14976,P53,2026-05-22 11:32:28,3,9161.56,147.59,162.18,4920.68,27484.68,27337.09,UPI,Completed
O34963,U9276,P111,2026-05-20 17:50:29,4,3402.45,1682.45,130.46,2146.92,13609.8,11927.349999999999,Credit Card,Completed
O34964,U5537,P132,2026-05-20 15:51:46,3,9482.02,44.61,77.85,5112.26,28446.06,28401.45,UPI,Completed
O34965,U11321,P83,2026-05-19 03:40:13,4,5181.41,1008.62,75.62,3549.06,20725.64,19717.02,Wallet,Completed
O34966,U11251,P51,2026-05-24 04:27:31,2,3357.05,337.47,60.26,1147.79,6714.1,6376.63,UPI,Completed
O34967,U10933,P185,2026-05-23 16:38:36,3,2234.95,923.28,93.08,1040.68,6704.849999999999,5781.57,UPI,Completed
O34968,U5360,P43,2026-05-21 21:19:03,3,8025.85,3576.66,128.84,3690.16,24077.550000000003,20500.890000000003,Credit Card,Completed
O34969,U12917,P156,2026-05-23 20:02:57,2,3003.98,148.08,62.19,1054.78,6007.96,5859.88,Debit Card,Completed
O34970,U10123,P160,2026-05-23 08:58:28,2,4651.69,1273.82,75.56,1445.32,9303.38,8029.5599999999995,UPI,Completed
O34971,U1522,P149,2026-05-23 23:53:02,3,7124.9,2337.81,131.67,3426.64,21374.699999999997,19036.889999999996,UPI,Completed
O34972,U14761,P184,2026-05-22 07:44:56,2,3087.26,152.69,58.94,1083.93,6174.52,6021.830000000001,Credit Card,Completed
O34973,U1861,P184,2026-05-23 16:53:29,3,3087.26,1113.07,96.34,1466.77,9261.78,8148.710000000001,Wallet,Completed
O34974,U7675,P75,2026-05-24 00:28:58,2,3432.41,1019.15,130.26,1052.22,6864.82,5845.67,UPI,Completed
O34975,U3343,P120,2026-05-21 19:11:02,1,10555.33,1475.6,188.45,1634.35,10555.33,9079.73,Credit Card,Completed
O34976,U1203,P104,2026-05-21 23:59:34,2,9757.78,2334.77,133.19,3092.54,19515.56,17180.79,UPI,Completed
O34977,U836,P154,2026-05-22 22:54:59,4,3922.74,831.69,188.36,2674.67,15690.96,14859.269999999999,Wallet,Completed
O34978,U3984,P59,2026-05-20 12:32:27,1,5718.4,781.91,163.5,888.57,5718.4,4936.49,UPI,Completed
O34979,U6057,P114,2026-05-23 10:45:18,2,2237.81,412.69,146.27,731.33,4475.62,4062.93,Debit Card,Completed
O34980,U1218,P30,2026-05-21 14:39:35,1,2642.16,349.69,170.85,412.64,2642.16,2292.47,Credit Card,Completed
O34981,U8415,P75,2026-05-18 21:18:23,1,3432.41,139.09,101.63,592.8,3432.41,3293.3199999999997,UPI,Completed
O34982,U2237,P47,2026-05-21 19:57:17,2,1976.08,47.32,56.6,702.87,3952.16,3904.8399999999997,Wallet,Completed
O34983,U2947,P192,2026-05-23 13:07:51,1,1891.46,25.95,179.52,335.79,1891.46,1865.51,Credit Card,Completed
O34984,U12356,P123,2026-05-19 18:11:00,2,7105.71,1298.55,132.13,2324.32,14211.42,12912.87,Credit Card,Completed
O34985,U7969,P175,2026-05-20 03:01:56,1,7390.52,905.72,186.0,1167.26,7390.52,6484.8,Debit Card,Completed
O34986,U7081,P84,2026-05-22 03:04:22,1,6942.35,280.14,162.73,1199.2,6942.35,6662.21,Debit Card,Completed
O34987,U5286,P42,2026-05-20 22:48:19,3,3028.69,778.77,120.27,1495.31,9086.07,8307.3,Credit Card,Completed
O34988,U13640,P63,2026-05-22 03:50:14,4,2662.17,1518.06,123.87,1643.51,10648.68,9130.62,Wallet,Completed
O34989,U3145,P106,2026-05-20 14:25:09,3,6727.17,3000.66,125.97,3092.55,20181.510000000002,17180.850000000002,Debit Card,Completed
O34990,U5023,P65,2026-05-23 10:10:23,1,4164.6,279.54,78.58,699.31,4164.6,3885.0600000000004,Debit Card,Completed
O34991,U3322,P88,2026-05-23 13:01:38,1,4780.5,654.59,172.58,742.66,4780.5,4125.91,Wallet,Completed
O34992,U1160,P13,2026-05-22 09:26:15,4,5581.09,789.63,100.98,3876.25,22324.36,21534.73,UPI,Completed
O34993,U8328,P95,2026-05-22 07:39:44,2,5489.56,1206.8,118.94,1759.02,10979.12,9772.320000000002,Wallet,Completed
O34994,U2774,P96,2026-05-20 13:59:59,4,10799.4,6409.69,157.12,6621.82,43197.6,36787.909999999996,Credit Card,Completed
O34995,U9055,P55,2026-05-21 13:39:05,2,10300.83,94.01,186.07,3691.38,20601.66,20507.65,UPI,Completed
O34996,U13532,P129,2026-05-22 06:55:29,3,8504.14,730.42,87.84,4460.76,25512.42,24782.0,UPI,Completed
O34997,U7715,P197,2026-05-20 13:36:03,4,5431.89,386.62,193.89,3841.37,21727.56,21340.940000000002,Debit Card,Completed
O34998,U8304,P159,2026-05-19 19:26:47,4,3055.63,1308.54,146.53,1964.52,12222.52,10913.98,Credit Card,Completed
O34999,U8304,P14,2026-05-24 05:47:51,2,6788.61,1026.86,103.89,2259.06,13577.22,12550.359999999999,Debit Card,Completed
O35000,U9146,P100,2026-05-22 19:36:03,3,5176.99,1084.1,80.82,2600.44,15530.97,14446.869999999999,Wallet,Completed
O35001,U11527,P103,2026-05-21 05:45:19,1,4765.94,91.56,108.82,841.39,4765.94,4674.379999999999,Credit Card,Completed
O35002,U10097,P72,2026-05-20 00:19:19,2,5703.49,1015.16,199.32,1870.53,11406.98,10391.82,Credit Card,Completed
O35003,U273,P42,2026-05-21 12:42:08,4,3028.69,1432.45,142.64,1922.82,12114.76,10682.31,Debit Card,Completed
O35004,U1668,P171,2026-05-24 13:35:56,3,2918.52,194.07,143.49,1541.07,8755.56,8561.49,Wallet,Completed
O35005,U10880,P71,2026-05-23 18:55:34,3,5014.6,1360.95,141.81,2462.91,15043.800000000001,13682.85,Credit Card,Completed
O35006,U7549,P80,2026-05-21 23:17:20,3,7625.44,1076.8,82.36,3923.91,22876.32,21799.52,UPI,Completed
O35007,U10308,P73,2026-05-24 02:08:01,3,2879.92,192.71,96.25,1520.47,8639.76,8447.050000000001,Debit Card,Completed
O35008,U3290,P137,2026-05-21 04:11:02,3,4116.2,1707.21,163.04,1915.45,12348.599999999999,10641.39,Credit Card,Completed
O35009,U9603,P85,2026-05-22 04:16:32,4,10988.92,1252.71,79.14,7686.53,43955.68,42702.97,Debit Card,Completed
O35010,U14620,P30,2026-05-19 22:22:30,3,2642.16,852.17,116.24,1273.38,7926.48,7074.3099999999995,Debit Card,Completed
O35011,U1271,P76,2026-05-23 03:54:48,1,1624.83,55.06,87.11,282.56,1624.83,1569.77,UPI,Completed
O35012,U3769,P178,2026-05-22 08:19:46,2,6423.1,1586.1,78.33,2026.82,12846.2,11260.1,Debit Card,Completed
O35013,U10190,P152,2026-05-18 19:57:18,3,4007.76,885.14,70.84,2004.87,12023.28,11138.140000000001,Debit Card,Completed
O35014,U12933,P159,2026-05-20 05:55:51,4,3055.63,640.35,74.31,2084.79,12222.52,11582.17,Debit Card,Completed
O35015,U2608,P17,2026-05-19 15:22:48,3,3589.68,1443.33,132.45,1678.63,10769.039999999999,9325.71,Wallet,Completed
O35016,U4024,P135,2026-05-23 23:45:43,2,4426.35,483.61,75.18,1506.44,8852.7,8369.09,Wallet,Completed
O35017,U10274,P172,2026-05-20 23:55:58,1,9087.74,258.06,115.13,1589.34,9087.74,8829.68,UPI,Completed
O35018,U2613,P163,2026-05-22 16:52:24,4,4762.0,1061.17,143.77,3237.63,19048.0,17986.83,UPI,Completed
O35019,U4482,P193,2026-05-20 13:15:05,4,8877.08,5248.37,132.05,5446.79,35508.32,30259.95,Wallet,Completed
O35020,U9017,P158,2026-05-22 19:42:40,3,3650.3,1468.14,88.24,1706.9,10950.900000000001,9482.760000000002,UPI,Completed
O35021,U10640,P7,2026-05-22 13:10:11,4,5046.09,2935.64,161.89,3104.77,20184.36,17248.72,Debit Card,Completed
O35022,U8235,P152,2026-05-20 08:49:25,2,4007.76,159.28,90.2,1414.12,8015.52,7856.240000000001,Credit Card,Completed
O35023,U14487,P133,2026-05-23 20:07:17,2,2585.59,275.11,94.68,881.29,5171.18,4896.070000000001,Debit Card,Completed
O35024,U2781,P140,2026-05-23 22:27:27,4,6111.57,1217.19,139.92,4181.24,24446.28,23229.09,Wallet,Completed
O35025,U8036,P75,2026-05-19 12:07:39,1,3432.41,325.55,190.22,559.23,3432.41,3106.8599999999997,UPI,Completed
O35026,U3069,P36,2026-05-22 14:43:56,1,8916.32,688.27,195.04,1481.05,8916.32,8228.05,Debit Card,Completed
O35027,U3301,P15,2026-05-22 14:15:07,4,11601.18,5014.19,112.41,7450.3,46404.72,41390.53,UPI,Completed
O35028,U10654,P53,2026-05-22 22:47:16,2,9161.56,2448.42,75.62,2857.45,18323.12,15874.699999999999,Debit Card,Completed
O35029,U13388,P54,2026-05-20 12:28:23,3,7144.23,2477.69,180.97,3411.9,21432.69,18955.0,Credit Card,Completed
O35030,U9187,P54,2026-05-23 19:39:57,1,7144.23,18.03,143.18,1282.72,7144.23,7126.2,Credit Card,Completed
O35031,U11640,P176,2026-05-19 05:15:03,4,4398.37,1740.11,179.38,2853.61,17593.48,15853.369999999999,Debit Card,Completed
O35032,U10471,P125,2026-05-22 14:53:39,1,9424.08,759.32,120.83,1559.66,9424.08,8664.76,Debit Card,Completed
O35033,U5097,P179,2026-05-20 23:50:35,3,9508.79,724.92,162.67,5004.26,28526.370000000003,27801.450000000004,Wallet,Completed
O35034,U10866,P44,2026-05-23 08:09:23,3,4498.06,1845.48,82.33,2096.77,13494.18,11648.7,Wallet,Completed
O35035,U10285,P137,2026-05-19 10:46:06,1,4116.2,237.91,61.34,698.09,4116.2,3878.29,Debit Card,Completed
O35036,U8455,P186,2026-05-19 03:26:32,2,3891.87,81.72,152.01,1386.36,7783.74,7702.0199999999995,Wallet,Completed
O35037,U9276,P22,2026-05-20 02:37:54,3,3727.37,1087.86,168.08,1816.96,11182.11,10094.25,Debit Card,Completed
O35038,U5395,P52,2026-05-24 06:24:01,1,2177.52,315.56,76.1,335.15,2177.52,1861.96,Debit Card,Completed
O35039,U13495,P68,2026-05-22 16:53:12,2,7541.87,1400.45,65.45,2462.99,15083.74,13683.289999999999,Debit Card,Completed
O35040,U10136,P131,2026-05-21 17:43:03,1,2875.68,379.77,136.57,449.26,2875.68,2495.91,Credit Card,Completed
O35041,U9401,P128,2026-05-24 08:05:33,3,3849.32,1515.35,164.1,1805.87,11547.960000000001,10032.61,Wallet,Completed
O35042,U6528,P100,2026-05-24 00:03:19,4,5176.99,1212.46,172.28,3509.19,20707.96,19495.5,Debit Card,Completed
O35043,U13795,P78,2026-05-22 11:52:14,2,6068.64,859.36,105.89,2030.03,12137.28,11277.92,UPI,Completed
O35044,U4138,P180,2026-05-23 06:24:41,1,4127.59,382.38,50.4,674.14,4127.59,3745.21,UPI,Completed
O35045,U4938,P72,2026-05-21 03:06:14,3,5703.49,1062.51,146.86,2888.63,17110.47,16047.960000000001,Credit Card,Completed
O35046,U6649,P51,2026-05-20 12:04:52,2,3357.05,605.23,59.12,1099.6,6714.1,6108.870000000001,Debit Card,Completed
O35047,U13495,P67,2026-05-21 10:17:57,4,2730.17,15.31,68.07,1962.97,10920.68,10905.37,Debit Card,Completed
